user_id,subscription_type,monthly_revenue,join_date,last_payment_date,country
2268,Standard,15,16-08-22,11-07-23,Mexico
2269,Premium,15,01-08-22,10-07-23,Spain
2270,Basic,14,27-07-22,14-07-23,Italy
2271,Premium,14,26-07-22,10-07-23,Spain
2272,Basic,13,26-07-22,11-07-23,Spain
2273,Standard,15,27-07-22,11-07-23,United States
2274,Standard,10,26-07-22,13-07-23,Canada
2275,Basic,11,23-07-22,09-07-23,United States
2276,Premium,12,20-07-22,11-07-23,United States
2277,Basic,14,14-07-22,10-07-23,Canada
2278,Standard,15,14-07-22,12-07-23,United Kingdom
2279,Premium,10,14-07-22,10-07-23,Australia
2280,Basic,13,13-07-22,12-07-23,Germany
2281,Premium,14,14-07-22,10-07-23,France
2282,Basic,10,15-07-22,11-07-23,Brazil
2283,Standard,13,16-07-22,10-07-23,Mexico
2284,Standard,12,18-07-22,12-07-23,Spain
2285,Basic,13,19-07-22,10-07-23,Italy
2286,Premium,15,22-07-22,12-07-23,Spain
2287,Basic,12,27-07-22,09-07-23,Spain
2288,Standard,13,02-08-22,13-07-23,United States
2289,Premium,10,10-08-22,10-07-23,Canada
2290,Basic,13,15-08-22,11-07-23,United States
2291,Premium,11,18-08-22,11-07-23,United States
2292,Basic,12,20-08-22,14-07-23,Canada
2293,Standard,12,23-08-22,11-07-23,United Kingdom
2294,Standard,14,24-08-22,10-07-23,Australia
2295,Basic,11,30-08-22,13-07-23,Germany
2296,Premium,10,06-09-22,13-07-23,France
2297,Basic,13,13-09-22,10-07-23,Brazil
2298,Standard,12,18-09-22,10-07-23,Mexico
2299,Premium,14,22-09-22,12-07-23,Spain
2300,Basic,13,28-09-22,12-07-23,Italy
2301,Premium,13,03-10-22,09-07-23,Spain
2302,Basic,11,05-10-22,10-07-23,Spain
2303,Standard,14,09-10-22,12-07-23,United States
2304,Standard,14,15-10-22,11-07-23,Canada
2305,Basic,15,16-10-22,09-07-23,United States
2306,Premium,10,18-10-22,11-07-23,United States
2307,Basic,14,19-10-22,12-07-23,Canada
2308,Standard,11,22-10-22,11-07-23,United Kingdom
2309,Premium,12,23-10-22,09-07-23,Australia
2310,Basic,10,29-10-22,12-07-23,Germany
2311,Premium,14,30-10-22,11-07-23,France
2312,Basic,12,03-11-22,11-07-23,Brazil
2313,Standard,11,04-11-22,09-07-23,Mexico
2314,Standard,12,05-11-22,12-07-23,Spain
2315,Basic,12,07-11-22,10-07-23,Italy
2316,Premium,14,09-11-22,11-07-23,Spain
2317,Basic,14,10-11-22,10-07-23,Spain
2318,Standard,11,11-11-22,12-07-23,United States
2319,Premium,13,11-11-22,11-07-23,Canada
2320,Basic,14,10-11-22,11-07-23,United States
2321,Basic,12,11-11-22,09-07-23,United States
2322,Basic,15,12-11-22,11-07-23,Canada
2323,Standard,12,07-11-22,11-07-23,United Kingdom
2324,Premium,13,04-11-22,11-07-23,Australia
2325,Basic,13,03-11-22,11-07-23,Germany
2326,Basic,12,01-11-22,11-07-23,France
2327,Premium,10,29-10-22,11-07-23,Brazil
2328,Standard,13,26-10-22,11-07-23,Mexico
2329,Standard,12,25-10-22,10-07-23,Spain
2330,Basic,12,22-10-22,13-07-23,Italy
2331,Premium,13,16-10-22,10-07-23,Spain
2332,Standard,10,15-10-22,10-07-23,Spain
2333,Basic,12,19-09-22,11-07-23,United States
2334,Standard,13,16-09-22,12-07-23,Canada
2335,Premium,15,08-09-22,10-07-23,United States
2336,Basic,14,21-08-22,12-07-23,United States
2337,Premium,10,20-08-22,10-07-23,Canada
2338,Standard,10,10-08-22,11-07-23,United Kingdom
2339,Basic,13,31-07-22,11-07-23,Australia
2340,Standard,15,30-07-22,14-07-23,Germany
2341,Premium,11,31-07-22,10-07-23,France
2342,Basic,11,30-07-22,12-07-23,Brazil
2343,Standard,10,30-07-22,11-07-23,Mexico
2344,Premium,10,27-07-22,13-07-23,Spain
2345,Basic,11,21-07-22,10-07-23,Italy
2346,Premium,10,20-07-22,12-07-23,Spain
2347,Basic,13,16-07-22,10-07-23,Spain
2348,Standard,10,16-07-22,12-07-23,United States
2349,Standard,11,14-07-22,11-07-23,Canada
2350,Basic,12,14-07-22,13-07-23,United States
2351,Premium,14,15-07-22,10-07-23,United States
2352,Basic,11,16-07-22,12-07-23,Canada
2353,Standard,15,18-07-22,10-07-23,United Kingdom
2354,Premium,13,19-07-22,13-07-23,Australia
2355,Basic,13,22-07-22,10-07-23,Germany
2356,Premium,13,25-07-22,12-07-23,France
2357,Basic,13,26-07-22,11-07-23,Brazil
2358,Standard,15,04-08-22,14-07-23,Mexico
2359,Standard,13,12-08-22,11-07-23,Spain
2360,Basic,13,14-08-22,11-07-23,Italy
2361,Premium,14,16-08-22,13-07-23,Spain
2362,Basic,12,17-08-22,14-07-23,Spain
2363,Standard,11,22-08-22,11-07-23,United States
2364,Premium,13,26-08-22,11-07-23,Canada
2365,Basic,11,06-09-22,13-07-23,United States
2366,Premium,11,09-09-22,13-07-23,United States
2367,Basic,12,17-09-22,10-07-23,Canada
2368,Standard,14,19-09-22,11-07-23,United Kingdom
2369,Standard,11,24-09-22,13-07-23,Australia
2370,Basic,11,29-09-22,12-07-23,Germany
2371,Premium,15,03-10-22,10-07-23,France
2372,Basic,15,07-10-22,10-07-23,Brazil
2373,Standard,14,14-10-22,13-07-23,Mexico
2374,Premium,15,16-10-22,12-07-23,Spain
2375,Basic,13,18-10-22,10-07-23,Italy
2376,Premium,12,19-10-22,12-07-23,Spain
2377,Basic,14,20-10-22,12-07-23,Spain
2378,Standard,11,22-10-22,11-07-23,United States
2379,Standard,11,25-10-22,09-07-23,Canada
2380,Basic,13,27-10-22,12-07-23,United States
2381,Premium,12,30-10-22,11-07-23,United States
2382,Basic,12,01-11-22,11-07-23,Canada
2383,Standard,10,05-11-22,10-07-23,United Kingdom
2384,Premium,14,07-11-22,12-07-23,Australia
2385,Basic,14,08-11-22,11-07-23,Germany
2386,Premium,11,10-11-22,12-07-23,France
2387,Basic,15,11-11-22,10-07-23,Brazil
2388,Standard,14,12-11-22,12-07-23,Mexico
2389,Standard,12,11-11-22,12-07-23,Spain
2390,Basic,11,11-11-22,12-07-23,Italy
2391,Premium,11,12-11-22,10-07-23,Spain
2392,Basic,14,11-11-22,12-07-23,Spain
2393,Standard,12,07-11-22,11-07-23,United States
2394,Premium,13,05-11-22,12-07-23,Canada
2395,Basic,13,02-11-22,11-07-23,United States
2396,Basic,10,31-10-22,13-07-23,United States
2397,Basic,15,29-10-22,11-07-23,Canada
2398,Standard,10,25-10-22,11-07-23,United Kingdom
2399,Premium,14,23-10-22,10-07-23,Australia
2400,Basic,10,17-10-22,13-07-23,Germany
2401,Basic,11,16-10-22,11-07-23,France
2402,Premium,12,05-10-22,11-07-23,Brazil
2403,Standard,15,17-09-22,11-07-23,Mexico
2404,Standard,12,17-09-22,12-07-23,Spain
2405,Basic,12,06-09-22,11-07-23,Italy
2406,Premium,13,30-08-22,15-07-23,Spain
2407,Standard,11,29-08-22,11-07-23,Spain
2408,Basic,12,25-08-22,13-07-23,United States
2409,Standard,14,03-08-22,11-07-23,Canada
2410,Premium,12,02-08-22,14-07-23,United States
2411,Basic,15,02-08-22,11-07-23,United States
2412,Premium,12,01-08-22,13-07-23,Canada
2413,Standard,13,31-07-22,11-07-23,United Kingdom
2414,Basic,10,22-07-22,13-07-23,Australia
2415,Standard,14,22-07-22,11-07-23,Germany
2416,Premium,14,19-07-22,13-07-23,France
2417,Basic,15,17-07-22,11-07-23,Brazil
2418,Standard,13,16-07-22,13-07-23,Mexico
2419,Premium,14,16-07-22,11-07-23,Spain
2420,Basic,13,16-07-22,13-07-23,Italy
2421,Premium,10,16-07-22,11-07-23,Spain
2422,Basic,14,17-07-22,12-07-23,Spain
2423,Standard,12,19-07-22,11-07-23,United States
2424,Standard,14,20-07-22,14-07-23,Canada
2425,Basic,12,21-07-22,10-07-23,United States
2426,Premium,15,23-07-22,12-07-23,United States
2427,Basic,15,03-08-22,14-07-23,Canada
2428,Standard,12,06-08-22,15-07-23,United Kingdom
2429,Premium,11,10-08-22,12-07-23,Australia
2430,Basic,10,13-08-22,11-07-23,Germany
2431,Premium,12,15-08-22,14-07-23,France
2432,Basic,11,19-08-22,14-07-23,Brazil
2433,Standard,10,22-08-22,11-07-23,Mexico
2434,Standard,11,28-08-22,11-07-23,Spain
2435,Basic,14,06-09-22,13-07-23,Italy
2436,Premium,14,16-09-22,13-07-23,Spain
2437,Basic,11,18-09-22,11-07-23,Spain
2438,Standard,12,23-09-22,11-07-23,United States
2439,Premium,10,28-09-22,13-07-23,Canada
2440,Basic,14,29-09-22,12-07-23,United States
2441,Premium,10,07-10-22,10-07-23,United States
2442,Basic,11,08-10-22,12-07-23,Canada
2443,Standard,13,10-10-22,13-07-23,United Kingdom
2444,Standard,15,14-10-22,12-07-23,Australia
2445,Basic,14,16-10-22,10-07-23,Germany
2446,Premium,11,18-10-22,12-07-23,France
2447,Basic,14,21-10-22,12-07-23,Brazil
2448,Standard,13,24-10-22,12-07-23,Mexico
2449,Premium,10,27-10-22,09-07-23,Spain
2450,Basic,13,29-10-22,13-07-23,Italy
2451,Premium,15,31-10-22,12-07-23,Spain
2452,Basic,14,04-11-22,13-07-23,Spain
2453,Standard,15,06-11-22,11-07-23,United States
2454,Standard,10,08-11-22,13-07-23,Canada
2455,Basic,10,09-11-22,11-07-23,United States
2456,Premium,13,11-11-22,13-07-23,United States
2457,Basic,11,12-11-22,10-07-23,Canada
2458,Standard,12,12-11-22,12-07-23,United Kingdom
2459,Premium,12,12-11-22,12-07-23,Australia
2460,Basic,15,12-11-22,13-07-23,Germany
2461,Premium,13,13-11-22,12-07-23,France
2462,Basic,11,13-11-22,13-07-23,Brazil
2463,Standard,10,12-11-22,11-07-23,Mexico
2464,Standard,12,05-11-22,12-07-23,Spain
2465,Basic,15,03-11-22,11-07-23,Italy
2466,Premium,12,30-10-22,14-07-23,Spain
2467,Basic,15,26-10-22,11-07-23,Spain
2468,Standard,14,24-10-22,12-07-23,United States
2469,Premium,12,24-10-22,11-07-23,Canada
2470,Basic,13,20-10-22,13-07-23,United States
2471,Basic,10,17-10-22,11-07-23,United States
2472,Basic,14,29-09-22,14-07-23,Canada
2473,Standard,12,28-09-22,11-07-23,United Kingdom
2474,Premium,10,06-09-22,12-07-23,Australia
2475,Basic,12,05-09-22,11-07-23,Germany
2476,Basic,13,31-08-22,15-07-23,France
2477,Premium,12,30-08-22,12-07-23,Brazil
2478,Standard,10,16-08-22,13-07-23,Mexico
2479,Standard,11,16-08-22,11-07-23,Spain
2480,Basic,13,07-08-22,14-07-23,Italy
2481,Premium,10,05-08-22,12-07-23,Spain
2482,Standard,13,06-08-22,14-07-23,Spain
2483,Basic,15,28-07-22,11-07-23,United States
2484,Standard,11,29-07-22,13-07-23,Canada
2485,Premium,14,25-07-22,12-07-23,United States
2486,Basic,10,25-07-22,14-07-23,United States
2487,Premium,11,25-07-22,12-07-23,Canada
2488,Standard,11,18-07-22,13-07-23,United Kingdom
2489,Basic,11,17-07-22,12-07-23,Australia
2490,Standard,10,17-07-22,15-07-23,Germany
2491,Premium,13,18-07-22,11-07-23,France
2492,Basic,14,19-07-22,12-07-23,Brazil
2493,Standard,11,20-07-22,11-07-23,Mexico
2494,Premium,12,21-07-22,15-07-23,Spain
2495,Basic,15,23-07-22,12-07-23,Italy
2496,Premium,14,25-07-22,12-07-23,Spain
2497,Basic,15,04-08-22,14-07-23,Spain
2498,Standard,12,09-08-22,15-07-23,United States
2499,Standard,13,12-08-22,12-07-23,Canada
2500,Basic,15,13-08-22,12-07-23,United States
